groupid,groupname,topics_id,topic_name
20586994,Deep Learning NYC,102811,Data Science
20586994,Deep Learning NYC,383411,Big Data Analytics
20586994,Deep Learning NYC,1456952,Deep Learning
20586994,Deep Learning NYC,1505468,Cognitive Computing
20586994,Deep Learning NYC,1509567,Cognitive Analytics
19544729,Analytics & Data Science by Dataiku NY,563,Open Source
19544729,Analytics & Data Science by Dataiku NY,9696,New Technology
19544729,Analytics & Data Science by Dataiku NY,18060,Hadoop
19544729,Analytics & Data Science by Dataiku NY,18062,Big Data
19544729,Analytics & Data Science by Dataiku NY,27591,MapReduce
19544729,Analytics & Data Science by Dataiku NY,29971,Machine Learning
19544729,Analytics & Data Science by Dataiku NY,30928,Data Analytics
19544729,Analytics & Data Science by Dataiku NY,37381,Data Visualization
19544729,Analytics & Data Science by Dataiku NY,38458,Predictive Analytics
19544729,Analytics & Data Science by Dataiku NY,55324,Data Mining
19544729,Analytics & Data Science by Dataiku NY,102811,Data Science
19544729,Analytics & Data Science by Dataiku NY,383411,Big Data Analytics
19544729,Analytics & Data Science by Dataiku NY,1471442,Apache Spark
19544729,Analytics & Data Science by Dataiku NY,1517086,Dataiku
19782026,Google Developer Group (GDG) NYC,456,Artificial Intelligence
19782026,Google Developer Group (GDG) NYC,15167,Cloud Computing
19782026,Google Developer Group (GDG) NYC,15582,Web Development
19782026,Google Developer Group (GDG) NYC,20346,Android Development
19782026,Google Developer Group (GDG) NYC,21441,Mobile Development
19782026,Google Developer Group (GDG) NYC,26062,Virtual Reality
19782026,Google Developer Group (GDG) NYC,29971,Machine Learning
19782026,Google Developer Group (GDG) NYC,79740,Internet of Things
19782026,Google Developer Group (GDG) NYC,454182,Wearable Technologies
19782026,Google Developer Group (GDG) NYC,989262,Google Developer Group
19782026,Google Developer Group (GDG) NYC,1515084,Flutter
20385795,Mundo Lingo New York City | Language Socials,182,English as a Second Language
20385795,Mundo Lingo New York City | Language Socials,185,French Language
20385795,Mundo Lingo New York City | Language Socials,644,German Language
20385795,Mundo Lingo New York City | Language Socials,712,Portuguese Language
20385795,Mundo Lingo New York City | Language Socials,982,Russian Language
20385795,Mundo Lingo New York City | Language Socials,3451,International and Exchange Students
20385795,Mundo Lingo New York City | Language Socials,4422,Social Networking
20385795,Mundo Lingo New York City | Language Socials,10454,Language & Culture
20385795,Mundo Lingo New York City | Language Socials,25544,Japanese Language
20385795,Mundo Lingo New York City | Language Socials,25698,English Language
20385795,Mundo Lingo New York City | Language Socials,26212,Language Exchange
20385795,Mundo Lingo New York City | Language Socials,67622,Culture Exchange
20385795,Mundo Lingo New York City | Language Socials,125467,Chinese language
10885132,GUY SOCIAL NYC,447,Gay
10885132,GUY SOCIAL NYC,4270,Gay Professionals
10885132,GUY SOCIAL NYC,4605,Gay Couples
10885132,GUY SOCIAL NYC,10050,LGBT
10885132,GUY SOCIAL NYC,15196,Gay Singles
10885132,GUY SOCIAL NYC,17665,LGBT Social Group
10885132,GUY SOCIAL NYC,19558,Gay Men
10885132,GUY SOCIAL NYC,23864,Gay Social Networking
10885132,GUY SOCIAL NYC,28687,Gay Friends
10885132,GUY SOCIAL NYC,30351,Males Only Group
10885132,GUY SOCIAL NYC,55541,Gay Male Social Group
10885132,GUY SOCIAL NYC,88959,Gay Single Men
10885132,GUY SOCIAL NYC,137753,Gay Men's Social Group
10885132,GUY SOCIAL NYC,201661,Gay Social
1896321,NYC Social Men & Women!,498,Singles
1896321,NYC Social Men & Women!,611,Wine
1896321,NYC Social Men & Women!,713,Dining Out
1896321,NYC Social Men & Women!,1273,New In Town
1896321,NYC Social Men & Women!,4392,Nightlife
1896321,NYC Social Men & Women!,4422,Social Networking
1896321,NYC Social Men & Women!,10581,Social
1896321,NYC Social Men & Women!,15046,Outdoors
1896321,NYC Social Men & Women!,15117,Fun Times
1896321,NYC Social Men & Women!,15720,Professional Networking
1896321,NYC Social Men & Women!,15892,Adventure
1896321,NYC Social Men & Women!,16800,Happy Hour
1896321,NYC Social Men & Women!,18216,Single Professionals
1896321,NYC Social Men & Women!,20246,Dating and Relationships
1896321,NYC Social Men & Women!,58259,Young Professional Singles
16675722,Small Business from Concept to Startup: Award Winner!,389,Small Business
16675722,Small Business from Concept to Startup: Award Winner!,589,Work At Home
16675722,Small Business from Concept to Startup: Award Winner!,9696,New Technology
16675722,Small Business from Concept to Startup: Award Winner!,15497,Women Entrepreneurs
16675722,Small Business from Concept to Startup: Award Winner!,15720,Professional Networking
16675722,Small Business from Concept to Startup: Award Winner!,17635,Business Strategy
16675722,Small Business from Concept to Startup: Award Winner!,19882,Entrepreneurship
16675722,Small Business from Concept to Startup: Award Winner!,20060,Entrepreneur Networking
16675722,Small Business from Concept to Startup: Award Winner!,20301,Small Business Networking
16675722,Small Business from Concept to Startup: Award Winner!,20743,Small Business Owners
16675722,Small Business from Concept to Startup: Award Winner!,21681,Startup Businesses
16675722,Small Business from Concept to Startup: Award Winner!,38660,Lean Startup
16675722,Small Business from Concept to Startup: Award Winner!,108403,Technology Startups
16675722,Small Business from Concept to Startup: Award Winner!,128595,Internet Startups
16675722,Small Business from Concept to Startup: Award Winner!,135717,Executive Coaching
176399,NY Tech Meetup,429,Futurology
176399,NY Tech Meetup,9696,New Technology
176399,NY Tech Meetup,10209,Web Technology
176399,NY Tech Meetup,19882,Entrepreneurship
176399,NY Tech Meetup,28902,PDF
446699,New York Entrepreneurs & Startup Network (NYESN),389,Small Business
446699,New York Entrepreneurs & Startup Network (NYESN),1238,Marketing
446699,New York Entrepreneurs & Startup Network (NYESN),15405,Business Referral Networking
446699,New York Entrepreneurs & Startup Network (NYESN),15720,Professional Networking
446699,New York Entrepreneurs & Startup Network (NYESN),17325,Small Business Marketing Strategy
446699,New York Entrepreneurs & Startup Network (NYESN),17635,Business Strategy
446699,New York Entrepreneurs & Startup Network (NYESN),19882,Entrepreneurship
446699,New York Entrepreneurs & Startup Network (NYESN),20060,Entrepreneur Networking
446699,New York Entrepreneurs & Startup Network (NYESN),21681,Startup Businesses
446699,New York Entrepreneurs & Startup Network (NYESN),29000,Angel Investors
446699,New York Entrepreneurs & Startup Network (NYESN),108403,Technology Startups
6544812,NY Information Security Meetup @NYInfoSecurity,15471,Web Security
6544812,NY Information Security Meetup @NYInfoSecurity,15472,Network Security
6544812,NY Information Security Meetup @NYInfoSecurity,15923,"Technology (Security, Audits)"
6544812,NY Information Security Meetup @NYInfoSecurity,16216,Mobile Technology
6544812,NY Information Security Meetup @NYInfoSecurity,19882,Entrepreneurship
6544812,NY Information Security Meetup @NYInfoSecurity,21681,Startup Businesses
6544812,NY Information Security Meetup @NYInfoSecurity,32743,Information Security
6544812,NY Information Security Meetup @NYInfoSecurity,50280,Application Security
6544812,NY Information Security Meetup @NYInfoSecurity,67565,Software Security
6544812,NY Information Security Meetup @NYInfoSecurity,88141,Ethical Hacker
6544812,NY Information Security Meetup @NYInfoSecurity,110474,Cloud Security
6544812,NY Information Security Meetup @NYInfoSecurity,124668,Computer Security
6544812,NY Information Security Meetup @NYInfoSecurity,148396,Computer Forensics
6544812,NY Information Security Meetup @NYInfoSecurity,1016682,Mobile security platform
22500262,Woodside Friends Meetup,1508168,test mug
1706303,Shut Up & Write!™ NYC,221,Science Fiction Writing
1706303,Shut Up & Write!™ NYC,567,Screenwriting
1706303,Shut Up & Write!™ NYC,15322,Creative Writing
1706303,Shut Up & Write!™ NYC,16728,Writing
1706303,Shut Up & Write!™ NYC,20576,Novel Writing
1706303,Shut Up & Write!™ NYC,34868,Critique Group
1706303,Shut Up & Write!™ NYC,62138,Short Stories
1706303,Shut Up & Write!™ NYC,160527,Pubit!
1706303,Shut Up & Write!™ NYC,1483112,Shut Up & Write!
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,389,Small Business
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,4422,Social Networking
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,19882,Entrepreneurship
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,21681,Startup Businesses
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,191791,Cryptocurrency
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,462662,Bitcoin Miners
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1471982,Smart Contracts
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1471992,Ethereum
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1493232,Blockchain
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1509011,Crypto - Tokens (Ethereum )
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1509458,Hyperledger
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1510432,Blockchain Security
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1513749,Blockchain Development
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1514179,Ethereum blockchain
20197789,Blockchain NYC .org - Latest Trends & Events in Blockchain,1514183,ICO
18204757,Dig This Volleyball,242,Fitness
18204757,Dig This Volleyball,498,Singles
18204757,Dig This Volleyball,705,Volleyball
18204757,Dig This Volleyball,1273,New In Town
18204757,Dig This Volleyball,10451,Sports and Recreation
18204757,Dig This Volleyball,10581,Social
18204757,Dig This Volleyball,15046,Outdoors
18204757,Dig This Volleyball,15892,Adventure
18204757,Dig This Volleyball,17555,Sports and Socials
18204757,Dig This Volleyball,23851,Volleyball League
18204757,Dig This Volleyball,25375,Exercise
18204757,Dig This Volleyball,35617,Volleyball Tournaments
18204757,Dig This Volleyball,91683,Volleyball Clinics
18204757,Dig This Volleyball,117004,"Volleyball, Kickball, Dodgeball"
18204757,Dig This Volleyball,131178,Recreational Sports
18347946,Prospect Park Board Gaming Club,317,Sci-Fi/Fantasy
18347946,Prospect Park Board Gaming Club,970,Settlers of Catan
18347946,Prospect Park Board Gaming Club,1789,Humanism
18347946,Prospect Park Board Gaming Club,4422,Social Networking
18347946,Prospect Park Board Gaming Club,16425,Roleplaying Games (RPGs)
18347946,Prospect Park Board Gaming Club,16714,Tabletop Role Playing and Board Games
18347946,Prospect Park Board Gaming Club,17785,Strategy Games
18347946,Prospect Park Board Gaming Club,18071,Gaming
18347946,Prospect Park Board Gaming Club,19585,Board Games
18347946,Prospect Park Board Gaming Club,40126,Game Night
18347946,Prospect Park Board Gaming Club,46593,Beer Lovers
18347946,Prospect Park Board Gaming Club,96968,Party & Board Games
18347946,Prospect Park Board Gaming Club,106001,tabletop board games
18347946,Prospect Park Board Gaming Club,169851,Cooperative Board Games
18347946,Prospect Park Board Gaming Club,169853,Strategy Board Games
7413622,NYC Data Engineering,3833,Software Development
7413622,NYC Data Engineering,18062,Big Data
7413622,NYC Data Engineering,30928,Data Analytics
7413622,NYC Data Engineering,55324,Data Mining
7413622,NYC Data Engineering,383411,Big Data Analytics
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,226,Acting
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,1001,Comedy
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,3307,Toastmasters
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,3336,Self-Improvement
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,3880,Professional Development
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,9300,Public Speaking
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,16223,Presentations
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,16225,Communication
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,16468,Personal Development
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,20923,Communication Skills
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,23274,Theater
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,38757,Self-Empowerment
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,42862,Fear of Public Speaking
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,53513,Improv
18725435,Improv NOW! - NYC Weekly Improv Classes & Performances,115794,Impromptu Speaking
18584199,CUNY Tech Meetup,7203,Education & Technology
18584199,CUNY Tech Meetup,9940,College Alumni
18584199,CUNY Tech Meetup,18778,recent college grads
18584199,CUNY Tech Meetup,19882,Entrepreneurship
18584199,CUNY Tech Meetup,29723,College Students
18584199,CUNY Tech Meetup,48471,Computer programming
18584199,CUNY Tech Meetup,94783,Recent Graduates
1800499,Hang Out in Queens and Nassau,498,Singles
1800499,Hang Out in Queens and Nassau,611,Wine
1800499,Hang Out in Queens and Nassau,713,Dining Out
1800499,Hang Out in Queens and Nassau,1475,Beer
1800499,Hang Out in Queens and Nassau,3250,Couples
1800499,Hang Out in Queens and Nassau,4392,Nightlife
1800499,Hang Out in Queens and Nassau,4422,Social Networking
1800499,Hang Out in Queens and Nassau,10581,Social
1800499,Hang Out in Queens and Nassau,15720,Professional Networking
1800499,Hang Out in Queens and Nassau,15892,Adventure
1800499,Hang Out in Queens and Nassau,16024,Family
1800499,Hang Out in Queens and Nassau,18239,Brunch
1800499,Hang Out in Queens and Nassau,18463,Long Island
1800499,Hang Out in Queens and Nassau,85799,Queens
216810,New York Asian Professionals Meetup- 9518 Members & growing!,1273,New In Town
216810,New York Asian Professionals Meetup- 9518 Members & growing!,4392,Nightlife
216810,New York Asian Professionals Meetup- 9518 Members & growing!,4422,Social Networking
